player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
920,A.C. Green,1610612742,DAL,35.0,50,0.38,923.3383333333334,108,256,0.422,0,8,0.0,30,52,0.577,82,146,228,25,19,28,8,17,69,1,246,-82,4,0
243,Aaron McKie,1610612755,PHI,26.0,50,0.56,958.865,95,237,0.401,6,31,0.194,44,62,0.71,27,113,140,100,57,63,3,6,90,0,240,-66,0,0
1425,Aaron Williams,1610612760,SEA,27.0,40,0.475,458.9716666666667,52,123,0.423,0,1,0.0,54,74,0.73,54,74,128,22,30,14,24,11,75,0,158,-98,0,0
228,Adam Keefe,1610612762,UTA,29.0,44,0.727,642.5083333333333,56,124,0.452,0,4,0.0,62,89,0.697,51,91,142,28,33,16,12,18,63,0,174,52,0,0
1502,Adonal Foyle,1610612744,GSW,24.0,44,0.364,611.5233333333333,52,121,0.43,0,0,0.0,25,51,0.49,79,115,194,18,31,15,43,16,90,0,129,-43,1,0
673,Alan Henderson,1610612737,ATL,26.0,38,0.579,1141.6483333333333,187,423,0.442,0,1,0.0,100,149,0.671,100,150,250,27,58,33,19,48,96,0,474,-69,4,0
275,Allan Houston,1610612752,NYK,28.0,50,0.54,1814.39,294,703,0.418,57,140,0.407,168,195,0.862,20,132,152,137,130,35,9,38,115,0,813,58,0,0
947,Allen Iverson,1610612755,PHI,24.0,48,0.583,1991.19,435,1056,0.412,58,199,0.291,356,474,0.751,66,170,236,223,167,110,7,55,98,0,1284,187,4,0
297,Alonzo Mourning,1610612748,MIA,29.0,46,0.696,1755.415,324,633,0.512,0,2,0.0,276,423,0.652,166,341,507,74,139,34,180,42,161,2,924,340,29,0
1541,Alvin Williams,1610612761,TOR,24.0,50,0.46,1051.24,95,237,0.401,14,42,0.333,44,52,0.846,19,63,82,130,56,51,12,10,94,1,248,-71,0,0
1754,Andrae Patterson,1610612750,MIN,23.0,35,0.486,283.7733333333333,43,97,0.443,0,5,0.0,28,36,0.778,30,35,65,15,22,19,7,8,62,0,114,-20,0,0
692,Andrew DeClercq,1610612739,CLE,26.0,47,0.426,1101.7833333333333,138,276,0.5,0,0,0.0,95,141,0.674,104,151,255,31,54,50,29,25,161,0,371,-49,2,0
358,Anfernee Hardaway,1610612753,ORL,27.0,50,0.66,1946.388333333333,301,717,0.42,40,140,0.286,149,211,0.706,74,210,284,266,150,111,23,27,111,0,791,128,9,0
1712,Antawn Jamison,1610612744,GSW,23.0,47,0.447,1058.385,178,394,0.452,3,10,0.3,90,153,0.588,131,170,301,34,68,38,16,35,102,0,449,-48,7,0
1533,Anthony Johnson,1610612737,ATL,24.0,49,0.633,886.0816666666667,91,225,0.404,5,19,0.263,57,82,0.695,16,59,75,107,65,35,7,13,67,1,244,-42,0,0
952,Antoine Walker,1610612738,BOS,22.0,42,0.381,1550.3766666666668,303,735,0.412,65,176,0.369,113,202,0.559,106,253,359,130,119,63,28,52,142,3,784,-199,14,0
1498,Antonio Daniels,1610612759,SAS,24.0,47,0.766,613.6816666666666,83,183,0.454,5,17,0.294,49,65,0.754,13,41,54,106,44,30,6,10,39,0,220,105,0,0
213,Antonio Davis,1610612754,IND,30.0,49,0.673,1270.505,164,348,0.471,0,0,0.0,135,192,0.703,116,228,344,33,50,22,42,38,136,1,463,6,4,0
686,Antonio McDyess,1610612743,DEN,24.0,50,0.28,1937.425,415,882,0.471,1,9,0.111,230,338,0.68,168,369,537,82,138,73,115,49,175,1,1061,-252,28,0
717,Arvydas Sabonis,1610612757,POR,34.0,50,0.7,1348.9316666666666,232,478,0.485,7,24,0.292,135,175,0.771,88,305,393,119,85,34,63,32,147,0,606,159,15,0
422,Avery Johnson,1610612759,SAS,34.0,50,0.74,1673.37,218,461,0.473,1,12,0.083,50,88,0.568,22,96,118,369,112,51,11,24,101,0,487,299,8,0
1112,Ben Wallace,1610612764,WAS,24.0,46,0.37,1230.225,114,198,0.576,0,0,0.0,47,132,0.356,136,247,383,18,36,50,90,20,111,0,275,12,6,0
223,Bill Curley,1610612750,MIN,27.0,35,0.571,373.0516666666667,29,72,0.403,1,5,0.2,19,22,0.864,20,31,51,14,10,17,9,3,83,1,78,64,0,0
82,Bill Wennington,1610612741,CHI,36.0,38,0.263,449.6116666666667,62,178,0.348,1,1,1.0,18,22,0.818,20,59,79,18,17,13,12,7,79,0,143,-83,0,0
902,Bimbo Coles,1610612744,GSW,31.0,48,0.396,1273.993333333333,183,414,0.442,6,25,0.24,83,101,0.822,21,96,117,222,82,45,11,24,113,0,455,-41,1,0
183,Bison Dele,1610612765,DET,30.0,49,0.592,1178.415,216,431,0.501,0,1,0.0,81,118,0.686,92,180,272,71,111,38,40,31,181,0,513,100,3,0
682,Bob Sura,1610612739,CLE,26.0,50,0.44,840.69,70,210,0.333,9,45,0.2,65,103,0.631,21,81,102,152,67,46,14,17,98,0,214,-88,0,0
1517,Bobby Jackson,1610612750,MIN,26.0,50,0.5,938.6383333333332,141,348,0.405,10,27,0.37,61,79,0.772,43,92,135,167,75,39,3,16,75,0,353,-41,0,0
