player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
920,A.C. Green,1610612748,MIA,37.0,82,0.61,1411.8183333333334,144,324,0.444,0,6,0.0,79,111,0.712,107,206,313,39,45,30,8,29,119,1,367,104,3,0
243,Aaron McKie,1610612755,PHI,28.0,76,0.671,2390.7266666666665,338,714,0.473,53,170,0.312,149,194,0.768,33,278,311,377,203,106,8,56,178,0,878,334,8,2
1425,Aaron Williams,1610612751,NJN,29.0,82,0.317,2334.0016666666666,297,650,0.457,0,2,0.0,244,310,0.787,211,379,590,88,132,59,113,70,319,0,838,-381,12,0
228,Adam Keefe,1610612744,GSW,31.0,67,0.209,841.8583333333333,64,159,0.403,1,3,0.333,39,63,0.619,90,119,209,36,40,28,20,20,102,0,168,-172,0,0
1502,Adonal Foyle,1610612744,GSW,26.0,58,0.138,1460.31,156,375,0.416,0,0,0.0,30,68,0.441,156,249,405,48,79,31,156,37,136,0,342,-316,7,0
1733,Al Harrington,1610612754,IND,21.0,78,0.5,1892.62,241,543,0.444,1,7,0.143,103,157,0.656,119,262,381,130,148,63,18,48,223,0,586,-25,8,0
673,Alan Henderson,1610612737,ATL,28.0,73,0.274,1807.9883333333332,298,671,0.444,0,1,0.0,173,271,0.638,180,226,406,50,126,51,29,82,164,0,769,-263,11,0
275,Allan Houston,1610612752,NYK,30.0,78,0.577,2857.846666666667,542,1208,0.449,96,252,0.381,279,307,0.909,20,263,283,173,161,52,10,59,190,0,1459,116,0,0
947,Allen Iverson,1610612755,PHI,26.0,71,0.704,2975.858333333333,762,1813,0.42,98,306,0.32,585,719,0.814,50,223,273,325,237,178,20,96,147,1,2207,371,4,0
1541,Alvin Williams,1610612761,TOR,26.0,82,0.573,2391.286666666667,330,767,0.43,33,108,0.306,109,145,0.752,50,162,212,407,103,123,26,38,171,0,802,155,8,1
1889,Andre Miller,1610612739,CLE,25.0,82,0.366,2846.5316666666668,452,999,0.452,17,64,0.266,375,450,0.833,94,266,360,657,265,119,28,92,229,0,1296,-54,22,0
692,Andrew DeClercq,1610612753,ORL,28.0,67,0.552,900.0216666666666,107,193,0.554,0,0,0.0,47,82,0.573,91,145,236,32,51,41,33,31,198,1,261,115,0,0
1712,Antawn Jamison,1610612744,GSW,25.0,82,0.207,3393.12,800,1812,0.442,62,205,0.302,382,534,0.715,280,435,715,164,199,114,28,98,225,0,2044,-559,33,0
1853,Anthony Carter,1610612748,MIA,26.0,72,0.597,1633.555,195,480,0.406,6,40,0.15,65,103,0.631,46,134,180,268,119,73,10,19,154,0,461,57,0,0
193,Anthony Mason,1610612748,MIA,34.0,80,0.613,3254.9816666666666,460,954,0.482,0,0,0.0,370,474,0.781,169,601,770,248,179,80,25,100,231,0,1290,110,36,0
324,Anthony Peeler,1610612750,MIN,31.0,75,0.56,2121.68,308,732,0.421,100,256,0.391,75,87,0.862,44,148,192,192,105,91,18,33,166,2,791,80,1,0
952,Antoine Walker,1610612738,BOS,24.0,81,0.432,3393.445,711,1720,0.413,221,603,0.367,249,348,0.716,151,568,719,445,301,138,49,116,251,0,1892,-118,38,5
1498,Antonio Daniels,1610612759,SAS,26.0,79,0.696,2062.608333333333,275,588,0.468,74,183,0.404,121,156,0.776,26,137,163,304,109,61,14,25,120,0,745,157,2,0
213,Antonio Davis,1610612761,TOR,32.0,78,0.59,2731.105,375,866,0.433,0,1,0.0,319,423,0.754,274,513,787,106,135,22,151,98,230,2,1069,248,37,0
686,Antonio McDyess,1610612743,DEN,26.0,70,0.486,2556.5866666666666,577,1165,0.495,0,0,0.0,304,434,0.7,240,605,845,146,162,43,102,70,220,0,1458,10,51,0
717,Arvydas Sabonis,1610612757,POR,36.0,61,0.607,1294.69,247,516,0.479,1,15,0.067,121,156,0.776,51,280,331,91,85,40,62,24,137,0,616,245,3,0
1506,Austin Croshere,1610612754,IND,26.0,81,0.494,1873.8383333333336,276,701,0.394,70,207,0.338,200,231,0.866,123,264,387,92,136,36,50,63,180,0,822,32,8,0
1884,Baron Davis,1610612766,CHH,22.0,82,0.561,3189.1266666666666,409,957,0.427,85,274,0.31,228,337,0.677,129,279,408,598,226,170,36,42,267,1,1131,267,11,2
1112,Ben Wallace,1610612765,DET,26.0,80,0.4,2761.3566666666666,216,440,0.491,1,4,0.25,80,238,0.336,303,749,1052,123,117,107,186,40,192,0,513,36,12,0
448,Bo Outlaw,1610612753,ORL,30.0,80,0.513,2537.3966666666665,226,368,0.614,1,2,0.5,129,225,0.573,211,408,619,225,141,105,137,38,241,3,582,137,11,0
1517,Bobby Jackson,1610612758,SAC,28.0,79,0.684,1647.63,231,526,0.439,39,104,0.375,65,88,0.739,74,172,246,161,103,87,7,32,139,0,566,224,0,0
1719,Bonzi Wells,1610612757,POR,24.0,75,0.627,1995.535,387,726,0.533,17,50,0.34,157,238,0.66,120,247,367,208,169,94,20,54,203,5,948,157,5,0
699,Brent Barry,1610612760,SEA,29.0,67,0.582,1780.8233333333333,198,401,0.494,109,229,0.476,84,103,0.816,33,178,211,225,86,80,14,13,126,1,589,94,2,0
258,Brian Grant,1610612748,MIA,29.0,82,0.61,2773.8166666666666,484,1010,0.479,0,1,0.0,282,354,0.797,217,501,718,101,170,60,71,117,293,1,1250,145,31,0
216,Brian Shaw,1610612747,LAL,35.0,80,0.688,1831.02,164,411,0.399,42,135,0.311,51,64,0.797,48,256,304,258,97,49,27,19,159,0,421,65,2,0
1477,Bruce Bowen,1610612748,MIA,30.0,82,0.61,2687.4,211,581,0.363,103,307,0.336,98,161,0.609,45,200,245,132,74,83,53,34,269,0,623,126,0,0
735,Bryant Reeves,1610612763,VAN,28.0,75,0.253,1829.255,254,552,0.46,1,4,0.25,113,142,0.796,132,320,452,80,90,43,54,34,243,0,622,-193,8,0
179,Bryant Stith,1610612738,BOS,30.0,78,0.449,2506.8083333333334,245,611,0.401,91,242,0.376,175,207,0.845,65,219,284,168,90,93,14,43,182,0,756,-121,0,0
935,Bryon Russell,1610612762,UTA,30.0,78,0.641,2474.26,308,700,0.44,95,230,0.413,222,285,0.779,94,236,330,160,113,96,20,44,229,0,933,281,0,0
891,Charles Oakley,1610612761,TOR,37.0,78,0.577,2767.24,305,786,0.388,11,49,0.224,127,152,0.836,142,599,741,264,139,76,48,20,258,2,748,240,25,1
369,Charlie Ward,1610612752,NYK,30.0,61,0.574,1494.6066666666666,155,373,0.416,67,175,0.383,56,70,0.8,32,127,159,273,112,70,10,11,132,0,433,174,1,0
1497,Chauncey Billups,1610612750,MIN,24.0,77,0.545,1793.3116666666667,248,587,0.422,73,194,0.376,144,171,0.842,32,126,158,260,111,51,11,48,178,0,713,32,1,0
685,Cherokee Parks,1610612746,LAC,28.0,65,0.354,1053.7133333333334,134,274,0.489,0,6,0.0,31,44,0.705,71,158,229,46,41,25,36,16,122,1,299,-101,2,0
164,Chris Childs,1610612761,TOR,33.0,77,0.61,1853.9033333333336,135,335,0.403,32,106,0.302,60,71,0.845,24,178,202,355,156,59,15,16,242,0,362,42,0,0
423,Chris Gatling,1610612739,CLE,33.0,74,0.378,1673.888333333333,329,733,0.449,28,92,0.304,156,228,0.684,99,292,391,61,119,52,27,48,185,3,842,-195,4,0
2036,Chris Mihm,1610612739,CLE,21.0,59,0.322,1164.996666666667,173,391,0.442,0,1,0.0,100,126,0.794,106,174,280,16,80,20,53,49,156,0,446,-75,5,0
185,Chris Webber,1610612758,SAC,28.0,70,0.686,2834.9266666666667,786,1635,0.481,2,28,0.071,324,461,0.703,179,598,777,294,195,93,118,90,226,0,1898,373,50,1
43,Chris Whitney,1610612764,WAS,29.0,59,0.203,1533.2616666666668,182,470,0.387,93,248,0.375,101,113,0.894,12,94,106,248,103,55,3,14,150,0,558,-253,4,0
363,Christian Laettner,1610612764,WAS,31.0,78,0.487,1658.8933333333334,277,551,0.503,4,13,0.308,170,204,0.833,118,247,365,124,137,71,46,30,242,0,728,-67,5,0
1088,Chucky Atkins,1610612765,DET,26.0,81,0.383,2364.028333333333,380,952,0.399,121,339,0.357,90,130,0.692,28,145,173,330,149,67,5,29,184,0,971,-53,2,0
221,Clar. Weatherspoon,1610612739,CLE,30.0,82,0.366,2777.3233333333333,347,692,0.501,0,0,0.0,230,291,0.79,223,573,796,103,112,85,105,91,171,1,924,-270,25,0
361,Clifford Robinson,1610612756,PHX,34.0,82,0.622,2751.7183333333332,501,1186,0.422,90,249,0.361,253,357,0.709,105,229,334,237,186,87,82,66,258,2,1345,131,0,0
1736,Corey Benjamin,1610612741,CHI,23.0,65,0.138,856.49,115,302,0.381,21,81,0.259,56,83,0.675,38,62,100,69,63,28,16,18,128,0,307,-197,0,0
1894,Corey Maggette,1610612746,LAC,21.0,69,0.391,1361.42,225,487,0.462,17,56,0.304,223,288,0.774,88,203,291,82,106,35,9,49,140,0,690,-91,4,0
916,Corie Blount,1610612744,GSW,32.0,68,0.294,1306.105,130,294,0.442,2,8,0.25,51,83,0.614,181,219,400,59,73,42,22,27,165,0,313,-289,7,0
722,Corliss Williamson,1610612765,DET,27.0,69,0.464,1686.756666666667,325,647,0.502,0,2,0.0,151,237,0.637,110,211,321,61,110,50,21,65,185,1,801,94,4,0
2042,Courtney Alexander,1610612764,WAS,24.0,65,0.446,1373.9116666666666,239,573,0.417,17,46,0.37,123,150,0.82,42,101,143,62,75,45,5,35,139,0,618,-288,0,0
1749,Cuttino Mobley,1610612745,HOU,25.0,79,0.557,3006.223333333334,527,1214,0.434,90,252,0.357,394,474,0.831,83,314,397,195,165,84,26,79,169,0,1538,269,8,0
905,Dale Davis,1610612757,POR,32.0,81,0.605,2159.995,242,487,0.497,0,4,0.0,96,152,0.632,232,373,605,103,67,44,76,39,199,1,580,166,13,0
1800,Damon Jones,1610612763,VAN,24.0,71,0.225,1415.665,170,416,0.409,84,231,0.364,37,52,0.712,16,108,124,224,76,36,1,13,58,0,461,-220,1,0
757,Damon Stoudamire,1610612757,POR,27.0,82,0.61,2652.83,406,935,0.434,82,219,0.374,172,207,0.831,69,234,303,468,191,106,8,53,202,0,1066,381,4,1
344,Dana Barros,1610612765,DET,34.0,60,0.4,1082.6766666666667,183,412,0.444,44,105,0.419,68,80,0.85,6,88,94,110,60,30,2,11,63,0,478,-67,0,0
198,Danny Ferry,1610612759,SAS,34.0,80,0.725,1687.07,178,375,0.475,70,156,0.449,22,30,0.733,55,168,223,71,50,28,21,8,169,2,448,391,0,0
330,Danny Manning,1610612762,UTA,35.0,82,0.646,1300.1866666666667,247,500,0.494,7,28,0.25,102,140,0.729,66,148,214,92,96,47,29,20,219,0,603,129,0,0
2032,Darius Miles,1610612746,LAC,19.0,81,0.37,2139.1633333333334,318,630,0.505,1,19,0.053,124,238,0.521,127,350,477,99,147,51,125,47,191,0,761,29,9,0
353,Darrell Armstrong,1610612753,ORL,33.0,75,0.533,2774.2316666666666,413,1002,0.412,143,403,0.355,220,249,0.884,94,249,343,524,200,135,13,41,155,0,1189,207,16,0
764,David Robinson,1610612759,SAS,35.0,80,0.713,2370.9066666666668,400,823,0.486,0,1,0.0,351,470,0.747,208,483,691,116,122,80,197,68,212,0,1151,562,22,0
133,David Wesley,1610612766,CHH,30.0,82,0.561,3105.4416666666666,523,1239,0.422,97,258,0.376,271,339,0.799,64,160,224,361,171,128,16,65,220,0,1414,116,1,0
1051,Dean Garrett,1610612750,MIN,34.0,70,0.586,836.0316666666666,75,156,0.481,0,0,0.0,27,39,0.692,65,152,217,24,25,26,49,15,93,0,177,-92,0,0
209,Dell Curry,1610612761,TOR,37.0,71,0.535,956.67,162,382,0.424,62,145,0.428,43,51,0.843,16,69,85,75,39,27,8,14,66,0,429,-41,0,0
