player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
201166,Aaron Brooks,1610612754,IND,32.0,65,0.554,893.7316666666667,121,300,0.403,48,128,0.375,32,40,0.8,18,51,69,125,66,25,9,14,93,55,322,-32,0,0
203932,Aaron Gordon,1610612753,ORL,21.0,80,0.363,2297.965,393,865,0.454,77,267,0.288,156,217,0.719,116,289,405,150,89,65,40,44,172,168,1019,-163,7,0
201143,Al Horford,1610612738,BOS,31.0,68,0.676,2193.2616666666668,379,801,0.473,86,242,0.355,108,135,0.8,95,370,465,337,115,52,86,25,138,124,952,215,8,0
2744,Al Jefferson,1610612754,IND,32.0,66,0.5,930.635,235,471,0.499,0,1,0.0,65,85,0.765,75,203,278,57,33,19,16,32,125,74,535,-98,1,0
202329,Al-Farouq Aminu,1610612757,POR,26.0,61,0.541,1772.9183333333333,183,466,0.393,70,212,0.33,96,136,0.706,77,374,451,99,94,60,44,24,102,115,532,22,4,0
203518,Alex Abrines,1610612760,OKC,23.0,68,0.544,1055.1966666666667,134,341,0.393,94,247,0.381,44,49,0.898,18,68,86,40,33,37,8,8,114,51,406,1,0,0
203458,Alex Len,1610612756,PHX,24.0,77,0.273,1559.5966666666666,230,463,0.497,3,12,0.25,150,208,0.721,156,354,510,44,102,38,98,47,242,155,613,-397,11,0
203459,Allen Crabbe,1610612757,POR,25.0,79,0.494,2254.108333333333,303,647,0.468,134,302,0.444,105,124,0.847,19,207,226,94,62,54,20,16,171,96,845,-117,0,0
101161,Amir Johnson,1610612738,BOS,30.0,80,0.638,1607.985,213,370,0.576,27,66,0.409,67,100,0.67,118,248,366,140,77,51,62,28,211,113,520,208,0,0
203083,Andre Drummond,1610612765,DET,23.0,81,0.444,2409.4216666666666,483,911,0.53,2,7,0.286,137,355,0.386,345,770,1115,90,152,124,89,58,237,293,1105,-275,49,0
2738,Andre Iguodala,1610612744,GSW,33.0,76,0.842,1997.5416666666667,219,415,0.528,64,177,0.362,72,102,0.706,51,253,304,261,58,76,39,10,97,100,574,527,0,0
203460,Andre Roberson,1610612760,OKC,25.0,79,0.582,2375.8366666666666,215,463,0.464,45,184,0.245,47,111,0.423,98,305,403,79,51,94,79,36,204,95,522,145,2,0
1626150,Andrew Harrison,1610612763,MEM,22.0,72,0.528,1473.8733333333332,117,360,0.325,43,156,0.276,148,194,0.763,23,113,136,198,85,53,21,30,194,158,425,-26,0,0
203952,Andrew Wiggins,1610612750,MIN,22.0,82,0.378,3048.3683333333333,709,1570,0.452,103,289,0.356,412,542,0.76,102,226,328,189,187,82,30,101,183,393,1933,-17,1,0
203076,Anthony Davis,1610612740,NOP,24.0,75,0.413,2707.661666666667,770,1526,0.505,40,134,0.299,519,647,0.802,172,712,884,157,181,94,167,56,168,521,2099,51,49,0
201229,Anthony Tolliver,1610612758,SAC,32.0,65,0.4,1476.725,155,351,0.442,90,230,0.391,61,82,0.744,51,186,237,77,56,34,20,16,109,81,461,-99,1,0
203382,Aron Baynes,1610612765,DET,30.0,75,0.453,1162.545,143,279,0.513,0,0,0.0,79,94,0.84,111,222,333,32,50,17,39,21,166,124,365,137,2,0
201167,Arron Afflalo,1610612758,SAC,31.0,61,0.377,1579.815,185,420,0.44,62,151,0.411,83,93,0.892,9,116,125,78,42,21,6,27,104,84,515,-247,0,0
203085,Austin Rivers,1610612746,LAC,24.0,74,0.581,2053.6983333333333,323,731,0.442,111,299,0.371,132,191,0.691,20,141,161,204,115,48,10,47,187,165,889,-6,0,0
203463,Ben McLemore,1610612758,SAC,24.0,61,0.443,1176.2383333333332,180,419,0.43,65,170,0.382,70,93,0.753,19,110,129,51,62,29,6,22,108,83,495,-135,1,0
202687,Bismack Biyombo,1610612753,ORL,24.0,81,0.358,1793.415,179,339,0.528,0,0,0.0,125,234,0.534,157,410,567,74,95,25,91,44,202,205,483,-346,10,0
201933,Blake Griffin,1610612746,LAC,28.0,61,0.656,2076.1766666666667,479,971,0.493,38,113,0.336,320,421,0.76,112,385,497,300,142,57,22,36,157,363,1316,442,19,1
1626171,Bobby Portis,1610612741,CHI,22.0,64,0.469,1000.4516666666668,183,375,0.488,32,96,0.333,39,59,0.661,75,221,296,35,37,16,11,23,94,44,437,-80,5,0
202711,Bojan Bogdanovic,1610612764,WAS,28.0,81,0.284,2082.855,376,845,0.445,144,392,0.367,217,243,0.893,37,240,277,111,131,34,7,70,146,170,1113,-264,0,0
2564,Boris Diaw,1610612762,UTA,35.0,73,0.616,1282.6933333333334,146,327,0.446,20,81,0.247,26,35,0.743,46,112,158,170,87,18,9,8,83,56,338,20,0,0
203078,Bradley Beal,1610612764,WAS,24.0,77,0.623,2684.0133333333333,637,1322,0.482,223,552,0.404,282,342,0.825,53,187,240,267,156,83,21,60,169,283,1779,334,1,0
1627742,Brandon Ingram,1610612747,LAL,19.0,79,0.329,2279.2616666666668,276,686,0.402,55,187,0.294,133,214,0.621,60,256,316,166,116,50,36,50,158,192,740,-383,0,0
201943,Brandon Jennings,1610612764,WAS,27.0,81,0.457,1801.48,192,535,0.359,79,252,0.313,114,152,0.75,29,167,196,395,128,70,4,17,116,140,577,-63,3,0
201572,Brook Lopez,1610612751,BKN,29.0,75,0.267,2222.0316666666668,555,1172,0.474,134,387,0.346,295,364,0.81,121,282,403,176,184,38,124,50,192,297,1539,-156,2,0
1627741,Buddy Hield,1610612758,SAC,24.0,82,0.378,1888.1833333333336,327,767,0.426,148,379,0.391,64,76,0.842,35,234,269,121,101,38,9,44,115,62,866,-212,0,0
201228,C.J. Watson,1610612753,ORL,33.0,62,0.323,1012.5,96,248,0.387,32,105,0.305,57,66,0.864,16,73,89,114,47,43,2,10,84,73,281,-186,0,0
203468,CJ McCollum,1610612757,POR,25.0,80,0.5,2795.58,692,1441,0.48,185,439,0.421,268,294,0.912,60,229,289,285,172,72,42,76,202,232,1837,61,1,0
101139,CJ Miles,1610612754,IND,30.0,76,0.513,1776.3516666666667,281,647,0.434,169,409,0.413,84,93,0.903,30,199,229,48,40,46,25,22,151,85,815,76,0,0
2546,Carmelo Anthony,1610612752,NYK,33.0,74,0.392,2538.08,602,1389,0.433,151,421,0.359,304,365,0.833,62,376,438,213,153,60,34,38,198,277,1659,-233,7,0
101112,Channing Frye,1610612739,CLE,34.0,74,0.595,1397.8316666666667,238,520,0.458,137,335,0.409,63,74,0.851,37,253,290,45,53,33,37,9,138,87,676,59,2,0
101108,Chris Paul,1610612746,LAC,32.0,61,0.705,1920.8233333333333,374,785,0.476,124,302,0.411,232,260,0.892,40,264,304,563,147,119,8,14,146,225,1104,579,24,1
203991,Clint Capela,1610612745,HOU,23.0,65,0.677,1551.3016666666667,362,563,0.643,0,0,0.0,94,177,0.531,178,348,526,63,87,34,79,58,179,136,818,215,15,0
203469,Cody Zeller,1610612766,CHA,24.0,62,0.532,1725.4716666666666,253,443,0.571,0,1,0.0,133,196,0.679,135,270,405,99,65,62,58,55,189,160,639,210,6,0
202332,Cole Aldrich,1610612750,MIN,28.0,62,0.371,531.045,45,86,0.523,0,0,0.0,15,22,0.682,51,107,158,25,17,25,23,7,85,26,105,-30,1,0
201147,Corey Brewer,1610612747,LAL,31.0,82,0.573,1281.2166666666667,147,348,0.422,27,118,0.229,50,68,0.735,32,134,166,97,55,61,20,28,133,70,371,71,0,0
202709,Cory Joseph,1610612761,TOR,25.0,80,0.613,2002.7233333333336,299,661,0.452,48,135,0.356,94,122,0.77,51,184,235,265,108,66,13,41,140,157,740,43,1,0
201584,Courtney Lee,1610612752,NYK,31.0,77,0.377,2459.4133333333334,321,704,0.456,108,269,0.401,85,98,0.867,53,206,259,179,69,81,24,22,141,75,835,-233,0,0
1626245,Cristiano Felicio,1610612741,CHI,24.0,66,0.47,1040.0733333333333,128,221,0.579,0,0,0.0,60,93,0.645,124,187,311,40,33,25,17,18,110,72,316,-34,3,0
1626156,D'Angelo Russell,1610612747,LAL,21.0,63,0.333,1810.5783333333336,351,867,0.405,135,384,0.352,147,188,0.782,31,190,221,303,176,87,16,38,130,146,984,-357,2,0
201571,D.J. Augustin,1610612753,ORL,29.0,78,0.372,1538.255,195,517,0.377,95,274,0.347,131,161,0.814,15,102,117,209,90,31,1,35,101,142,616,-444,0,0
203081,Damian Lillard,1610612757,POR,26.0,75,0.507,2693.075,661,1488,0.444,214,579,0.37,488,545,0.895,46,322,368,440,197,68,20,100,152,419,2024,80,11,0
201568,Danilo Gallinari,1610612743,DEN,28.0,63,0.492,2134.0066666666667,335,750,0.447,126,324,0.389,349,387,0.902,39,286,325,135,82,40,15,27,93,288,1145,159,4,0
201980,Danny Green,1610612759,SAS,30.0,68,0.75,1806.825,176,449,0.392,118,311,0.379,27,32,0.844,31,193,224,124,76,70,57,13,120,43,497,268,0,0
201967,Dante Cunningham,1610612740,NOP,30.0,66,0.424,1648.5783333333334,174,359,0.485,71,181,0.392,16,27,0.593,56,221,277,37,28,39,28,19,100,29,435,-52,0,0
203957,Dante Exum,1610612762,UTA,21.0,66,0.606,1227.7616666666668,155,363,0.427,44,149,0.295,58,73,0.795,30,102,132,111,80,21,12,29,146,94,412,-1,0,0
203967,Dario Saric,1610612755,PHI,23.0,81,0.346,2129.0233333333335,381,927,0.411,106,341,0.311,172,220,0.782,112,401,513,182,183,57,30,76,162,194,1040,-307,10,0
201954,Darren Collison,1610612758,SAC,29.0,68,0.382,2063.32,340,714,0.476,73,175,0.417,147,171,0.86,23,129,152,312,114,67,9,36,119,123,900,-132,4,0
