player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
203932,Aaron Gordon,1610612743,DEN,26.0,75,0.613,2375.4183333333335,434,834,0.52,87,260,0.335,171,230,0.743,125,314,439,188,133,44,44,52,148,200,1126,321,6,0
1628988,Aaron Holiday,1610612756,PHX,25.0,63,0.54,1020.75,151,338,0.447,39,103,0.379,59,68,0.868,24,98,122,153,67,42,9,18,92,74,400,-39,0,0
201143,Al Horford,1610612738,BOS,36.0,69,0.667,2004.7916666666667,266,569,0.467,89,265,0.336,80,95,0.842,108,422,530,232,65,49,92,13,130,84,701,386,15,0
202692,Alec Burks,1610612752,NYK,30.0,81,0.457,2317.6766666666667,285,728,0.391,157,389,0.404,217,264,0.822,47,350,397,239,91,85,26,28,215,243,944,125,2,0
1630197,Aleksej Pokusevski,1610612760,OKC,20.0,61,0.311,1232.705,186,456,0.408,57,197,0.289,35,50,0.7,73,245,318,131,94,39,38,24,88,60,464,-44,5,1
1630578,Alperen Sengun,1610612745,HOU,19.0,72,0.25,1489.2933333333333,249,525,0.474,29,117,0.248,165,232,0.711,138,255,393,185,145,59,68,46,214,237,692,-309,8,0
1629599,Amir Coffey,1610612746,LAC,25.0,69,0.478,1567.3666666666666,211,466,0.453,96,254,0.378,101,117,0.863,26,171,197,124,45,38,15,28,87,95,619,-47,1,0
203083,Andre Drummond,1610612751,BKN,28.0,73,0.575,1436.785,247,433,0.57,0,3,0.0,86,164,0.524,229,451,680,131,115,78,68,47,192,151,580,39,18,0
203952,Andrew Wiggins,1610612744,GSW,27.0,73,0.644,2329.5133333333333,475,1019,0.466,157,399,0.393,149,235,0.634,85,240,325,161,111,76,51,43,158,215,1256,266,1,0
1630162,Anthony Edwards,1610612750,MIN,20.0,72,0.542,2465.9933333333333,549,1245,0.441,215,602,0.357,220,280,0.786,62,281,343,275,190,105,46,46,164,203,1533,188,4,0
1630559,Austin Reaves,1610612747,LAL,24.0,61,0.459,1417.6816666666666,146,318,0.459,53,167,0.317,99,118,0.839,45,148,193,110,40,29,20,11,87,133,444,54,1,1
203085,Austin Rivers,1610612743,DEN,29.0,67,0.612,1479.878333333333,146,350,0.417,79,231,0.342,32,44,0.727,19,95,114,90,54,51,6,13,121,45,403,53,0,0
202340,Avery Bradley,1610612747,LAL,31.0,62,0.435,1405.9116666666666,148,350,0.423,82,210,0.39,16,18,0.889,31,105,136,47,38,53,9,19,118,32,394,-181,0,0
1630245,Ayo Dosunmu,1610612741,CHI,22.0,77,0.545,2109.641666666667,278,535,0.52,70,186,0.376,53,78,0.679,27,187,214,256,108,60,29,35,182,70,679,-199,4,0
203463,Ben McLemore,1610612757,POR,29.0,64,0.313,1284.885,216,539,0.401,151,417,0.362,72,88,0.818,12,91,103,59,55,38,10,21,103,87,655,-352,0,0
1626171,Bobby Portis,1610612749,MIL,27.0,72,0.639,2028.34,417,871,0.479,133,338,0.393,85,113,0.752,180,477,657,86,90,53,51,48,174,108,1052,314,24,0
203992,Bogdan Bogdanovic,1610612737,ATL,29.0,63,0.524,1848.54,342,794,0.431,169,459,0.368,97,115,0.843,29,221,250,194,70,68,14,26,132,109,950,192,0,0
202711,Bojan Bogdanovic,1610612762,UTA,33.0,69,0.652,2131.31,422,928,0.455,181,468,0.387,223,260,0.858,58,238,296,120,118,34,1,61,116,173,1248,219,3,0
1630538,Bones Hyland,1610612743,DEN,21.0,69,0.594,1309.8583333333331,230,571,0.403,131,358,0.366,107,125,0.856,14,174,188,191,86,41,20,38,153,91,698,42,1,0
1629634,Brandon Clarke,1610612763,MEM,25.0,64,0.688,1246.0266666666666,288,447,0.644,5,22,0.227,85,130,0.654,135,207,342,86,34,39,68,26,122,110,666,176,4,0
1628971,Bruce Brown,1610612751,BKN,25.0,72,0.514,1773.9616666666666,256,506,0.506,38,94,0.404,97,128,0.758,100,245,345,148,56,77,52,38,176,109,647,-45,1,0
1627854,Bryn Forbes,1610612743,DEN,28.0,75,0.48,1285.878333333333,231,539,0.429,122,295,0.414,79,87,0.908,10,83,93,75,56,25,5,29,95,63,663,25,0,0
1627741,Buddy Hield,1610612754,IND,29.0,81,0.321,2498.795,446,1098,0.406,262,716,0.366,111,127,0.874,66,287,353,229,153,73,25,57,184,92,1265,-164,1,0
1629604,CJ Elleby,1610612757,POR,22.0,58,0.293,1174.4016666666666,121,308,0.393,37,126,0.294,60,84,0.714,66,161,227,87,56,35,19,12,116,73,339,-348,0,0
203468,CJ McCollum,1610612740,NOP,30.0,62,0.452,2145.08,536,1164,0.46,182,469,0.388,116,170,0.682,53,216,269,315,127,70,22,57,121,160,1370,-69,3,0
1630595,Cade Cunningham,1610612765,DET,20.0,64,0.313,2088.055,429,1031,0.416,114,363,0.314,142,168,0.845,58,296,354,356,234,78,43,77,200,155,1114,-275,10,2
1628997,Caleb Martin,1610612748,MIA,26.0,60,0.617,1372.1683333333333,208,410,0.507,64,155,0.413,71,93,0.763,70,160,230,64,52,58,30,23,104,92,551,157,1,0
1630560,Cam Thomas,1610612751,BKN,20.0,67,0.478,1176.06,218,503,0.433,47,174,0.27,87,105,0.829,16,145,161,78,55,33,8,27,66,82,570,-139,0,0
1629661,Cameron Johnson,1610612756,PHX,26.0,66,0.758,1729.9733333333334,279,607,0.46,166,391,0.425,98,114,0.86,42,231,273,99,47,57,16,29,113,108,822,219,0,0
1626166,Cameron Payne,1610612756,PHX,27.0,58,0.793,1277.5983333333334,240,587,0.409,71,211,0.336,75,89,0.843,24,151,175,282,103,40,17,33,119,99,626,148,3,0
1627747,Caris LeVert,1610612739,CLE,27.0,58,0.397,1780.3733333333332,379,854,0.444,82,256,0.32,146,193,0.756,43,171,214,248,108,51,23,52,131,168,986,-62,1,0
2546,Carmelo Anthony,1610612747,LAL,38.0,69,0.391,1793.19,319,723,0.441,149,397,0.375,132,159,0.83,62,226,288,68,59,47,52,18,166,119,919,-88,1,0
1626224,Cedi Osman,1610612739,CLE,27.0,66,0.561,1461.745,247,572,0.432,128,359,0.357,87,131,0.664,25,121,146,135,67,52,10,26,127,108,709,-57,0,0
1629002,Chimezie Metu,1610612758,SAC,25.0,60,0.383,1278.7416666666666,203,449,0.452,57,186,0.306,71,91,0.78,34,301,335,60,61,51,32,29,93,84,534,-155,6,0
1628449,Chris Boucher,1610612761,TOR,29.0,80,0.6,1690.111666666667,268,577,0.464,68,229,0.297,150,193,0.777,179,315,494,25,42,49,75,43,174,173,754,189,10,0
101108,Chris Paul,1610612756,PHX,37.0,65,0.815,2138.9583333333335,363,736,0.493,63,199,0.317,169,202,0.837,22,261,283,702,153,121,20,12,134,206,958,460,34,2
1626174,Christian Wood,1610612745,HOU,26.0,68,0.279,2093.6266666666666,440,878,0.501,131,336,0.39,207,332,0.623,110,576,686,155,126,54,65,48,171,316,1218,-406,33,0
1629643,Chuma Okeke,1610612753,ORL,23.0,70,0.3,1748.825,216,575,0.376,118,371,0.318,55,65,0.846,47,300,347,118,57,97,42,14,95,68,605,-315,3,0
203991,Clint Capela,1610612737,ATL,28.0,74,0.541,2041.53,370,604,0.613,0,1,0.0,80,169,0.473,279,598,877,92,44,55,93,38,166,140,820,127,35,0
1629632,Coby White,1610612741,CHI,22.0,61,0.525,1674.9266666666667,279,644,0.433,136,353,0.385,78,91,0.857,17,165,182,176,70,29,11,27,137,84,772,-34,1,0
1628998,Cody Martin,1610612766,CHA,26.0,71,0.577,1865.618333333333,204,423,0.482,61,159,0.384,75,107,0.701,82,203,285,179,61,88,32,28,116,115,544,-25,0,0
1630175,Cole Anthony,1610612753,ORL,22.0,65,0.277,2059.3983333333335,357,912,0.391,132,391,0.338,216,253,0.854,32,316,348,369,170,46,17,44,171,220,1062,-231,9,0
1630557,Corey Kispert,1610612764,WAS,23.0,77,0.403,1801.0583333333334,234,514,0.455,112,320,0.35,54,62,0.871,53,156,209,85,50,35,22,20,93,47,634,38,0,0
202709,Cory Joseph,1610612765,DET,30.0,65,0.292,1599.8383333333334,178,400,0.445,65,157,0.414,100,113,0.885,29,145,174,237,85,42,17,20,147,114,521,-204,0,0
1626156,D'Angelo Russell,1610612750,MIN,26.0,65,0.6,2076.6116666666667,401,975,0.411,176,518,0.34,198,240,0.825,25,191,216,460,165,62,22,27,130,215,1176,210,12,0
1630625,Dalano Banton,1610612761,TOR,22.0,64,0.578,695.6866666666666,83,202,0.411,13,51,0.255,26,44,0.591,38,86,124,99,53,28,10,17,68,40,205,34,0,0
1627814,Damion Lee,1610612744,GSW,29.0,63,0.651,1256.5233333333333,169,383,0.441,63,187,0.337,66,75,0.88,27,176,203,63,38,39,6,12,95,79,467,94,0,0
1629655,Daniel Gafford,1610612764,WAS,23.0,72,0.417,1444.0083333333334,285,411,0.693,0,1,0.0,107,153,0.699,155,252,407,68,65,30,99,39,170,158,677,-210,8,0
201568,Danilo Gallinari,1610612737,ATL,33.0,66,0.53,1672.0633333333333,259,597,0.434,112,294,0.381,141,156,0.904,35,273,308,101,38,28,12,12,93,162,771,107,2,0
201980,Danny Green,1610612755,PHI,35.0,62,0.597,1353.405,126,320,0.394,103,271,0.38,11,14,0.786,32,125,157,64,45,60,37,11,105,25,366,80,0,0
1629647,Darius Bazley,1610612760,OKC,22.0,69,0.275,1923.9133333333336,274,649,0.422,80,269,0.297,117,170,0.688,71,365,436,97,90,58,70,76,68,130,745,-472,7,0
1629636,Darius Garland,1610612739,CLE,22.0,68,0.544,2429.9533333333334,542,1173,0.462,174,454,0.383,215,241,0.892,39,185,224,583,248,89,7,51,115,229,1473,376,29,1
1630558,Davion Mitchell,1610612758,SAC,23.0,75,0.373,2075.825,352,843,0.418,101,320,0.316,56,85,0.659,33,133,166,313,114,55,24,41,141,110,861,-275,3,0
1628368,De'Aaron Fox,1610612758,SAC,24.0,59,0.373,2083.455,516,1092,0.473,74,249,0.297,261,348,0.75,25,206,231,330,168,68,25,49,172,284,1367,-192,5,0
1629001,De'Anthony Melton,1610612763,MEM,24.0,73,0.671,1656.81,281,695,0.404,139,372,0.374,90,120,0.75,64,264,328,194,112,104,39,33,128,99,791,221,2,0
201942,DeMar DeRozan,1610612741,CHI,32.0,76,0.566,2742.9483333333333,774,1535,0.504,50,142,0.352,520,593,0.877,56,336,392,374,181,68,24,84,178,430,2118,77,6,0
1629028,Deandre Ayton,1610612756,PHX,23.0,58,0.793,1712.645,442,697,0.634,7,19,0.368,106,142,0.746,149,444,593,84,91,40,40,37,142,120,997,344,30,0
1627749,Dejounte Murray,1610612759,SAS,25.0,68,0.441,2365.931666666667,573,1241,0.462,96,294,0.327,196,247,0.794,80,483,563,627,180,138,23,58,138,225,1438,49,39,13
1626153,Delon Wright,1610612737,ATL,30.0,77,0.545,1452.5166666666669,122,269,0.454,44,116,0.379,54,63,0.857,50,170,220,188,45,93,19,13,56,74,342,60,0,0
1630166,Deni Avdija,1610612764,WAS,21.0,82,0.427,1984.0516666666667,250,579,0.432,82,259,0.317,103,136,0.757,52,373,425,167,87,59,44,39,190,113,685,-63,3,0
203471,Dennis Schroder,1610612745,HOU,28.0,64,0.5,1837.4833333333331,312,724,0.431,86,250,0.344,157,184,0.853,34,180,214,296,143,53,8,51,154,183,867,-34,1,0
1628401,Derrick White,1610612738,BOS,27.0,75,0.533,2198.8016666666667,337,800,0.421,115,369,0.312,203,235,0.864,38,223,261,366,119,64,58,29,172,269,992,202,2,0
1630217,Desmond Bane,1610612763,MEM,24.0,76,0.697,2266.225,508,1101,0.461,228,523,0.436,140,155,0.903,46,288,334,208,111,92,29,68,196,116,1384,361,0,0
1626164,Devin Booker,1610612756,PHX,25.0,68,0.824,2344.5933333333332,662,1421,0.466,183,478,0.383,315,363,0.868,45,297,342,329,162,77,26,59,180,316,1822,469,5,0
1630170,Devin Vassell,1610612759,SAS,21.0,71,0.408,1936.8866666666668,326,764,0.427,137,380,0.361,83,99,0.838,44,262,306,136,58,76,41,26,143,93,872,32,1,0
1628984,Devonte' Graham,1610612740,NOP,27.0,76,0.447,2161.575,296,815,0.363,192,563,0.341,118,140,0.843,37,140,177,316,105,71,12,23,95,134,902,40,0,0
203473,Dewayne Dedmon,1610612748,MIA,32.0,67,0.642,1065.1816666666666,164,290,0.566,19,47,0.404,75,100,0.75,105,281,386,47,70,24,42,23,174,94,422,48,3,0
1627734,Domantas Sabonis,1610612758,SAC,26.0,62,0.339,2135.8366666666666,443,773,0.573,39,125,0.312,246,332,0.741,201,551,752,323,195,59,27,46,203,324,1171,-14,46,5
1628378,Donovan Mitchell,1610612762,UTA,25.0,67,0.612,2265.6116666666667,617,1376,0.448,232,654,0.355,267,313,0.853,55,227,282,358,200,99,12,47,164,274,1733,276,3,0
1627827,Dorian Finney-Smith,1610612742,DAL,29.0,80,0.638,2643.625,326,692,0.471,172,435,0.395,56,83,0.675,122,253,375,150,80,88,39,24,183,73,880,241,1,0
1629234,Drew Eubanks,1610612757,POR,25.0,71,0.268,1244.6083333333331,221,371,0.596,5,23,0.217,99,130,0.762,130,252,382,85,81,31,40,26,122,147,546,-326,7,0
1629130,Duncan Robinson,1610612748,MIA,28.0,79,0.658,2042.77,290,726,0.399,232,624,0.372,51,61,0.836,24,179,203,129,60,42,14,19,201,82,863,106,0,0
2730,Dwight Howard,1610612747,LAL,36.0,60,0.35,970.7233333333334,134,219,0.612,8,15,0.533,96,146,0.658,118,238,356,35,47,34,36,22,115,120,372,-128,5,0
203939,Dwight Powell,1610612742,DAL,30.0,82,0.634,1798.1966666666667,269,401,0.671,13,37,0.351,166,212,0.783,173,231,404,97,64,37,39,25,220,242,717,74,2,0
1629672,Eric Paschall,1610612762,UTA,25.0,58,0.621,736.5066666666667,114,235,0.485,40,108,0.37,66,86,0.767,30,76,106,36,27,9,5,22,51,60,334,-29,0,0
203095,Evan Fournier,1610612752,NYK,29.0,80,0.45,2357.9666666666667,402,965,0.417,241,619,0.389,80,113,0.708,34,176,210,171,105,79,20,31,180,98,1125,-93,0,0
1630596,Evan Mobley,1610612739,CLE,21.0,69,0.58,2331.036666666667,422,830,0.508,23,92,0.25,167,252,0.663,143,427,570,174,133,56,115,50,147,210,1034,95,21,0
1630267,Facundo Campazzo,1610612743,DEN,31.0,65,0.585,1184.05,107,296,0.361,58,193,0.301,60,78,0.769,23,94,117,220,67,63,23,9,124,111,332,-212,2,0
1628373,Frank Ntilikina,1610612742,DAL,23.0,58,0.586,684.655,89,223,0.399,38,111,0.342,24,25,0.96,12,67,79,69,31,27,7,10,61,36,240,63,0,0
1630532,Franz Wagner,1610612753,ORL,20.0,79,0.266,2429.0466666666666,456,975,0.468,96,271,0.354,189,219,0.863,84,272,356,231,119,68,34,85,164,189,1197,-244,2,0
1627832,Fred VanVleet,1610612761,TOR,28.0,65,0.6,2462.0216666666665,442,1097,0.403,242,642,0.377,194,222,0.874,44,245,289,434,170,111,35,51,162,195,1320,212,10,1
1627788,Furkan Korkmaz,1610612755,PHI,24.0,67,0.657,1413.7816666666668,182,470,0.387,77,266,0.289,68,84,0.81,22,153,175,127,48,33,9,18,58,84,509,31,1,0
1629216,Gabe Vincent,1610612748,MIA,26.0,68,0.691,1588.945,214,513,0.417,119,323,0.368,44,54,0.815,22,104,126,210,98,62,12,19,158,86,591,99,0,0
202066,Garrett Temple,1610612740,NOP,36.0,59,0.39,1098.4083333333333,111,295,0.376,59,185,0.319,28,41,0.683,29,114,143,74,42,43,23,13,81,52,309,-326,0,0
1629726,Garrison Mathews,1610612745,HOU,25.0,65,0.292,1711.888333333333,184,461,0.399,139,386,0.36,143,180,0.794,32,158,190,64,41,57,24,16,168,172,650,-218,0,0
203914,Gary Harris,1610612753,ORL,27.0,61,0.262,1730.2033333333334,240,553,0.434,116,302,0.384,83,95,0.874,36,86,122,108,61,59,9,30,112,73,679,-209,0,0
1627780,Gary Payton II,1610612744,GSW,29.0,71,0.662,1247.685,212,344,0.616,43,120,0.358,35,58,0.603,72,175,247,64,40,96,22,9,131,52,502,179,1,0
1629018,Gary Trent Jr.,1610612761,TOR,23.0,70,0.629,2447.901666666666,450,1086,0.414,209,545,0.383,174,204,0.853,26,165,191,141,73,122,19,44,144,152,1283,170,0,0
1627777,Georges Niang,1610612755,PHI,29.0,76,0.632,1736.378333333333,246,563,0.437,156,387,0.403,52,59,0.881,25,178,203,102,59,30,13,27,190,61,700,67,0,0
203507,Giannis Antetokounmpo,1610612749,MIL,27.0,67,0.672,2204.225,689,1245,0.553,71,242,0.293,553,766,0.722,134,644,778,388,219,72,91,63,212,587,2002,397,46,4
1629684,Grant Williams,1610612738,BOS,23.0,77,0.636,1875.08,205,432,0.475,106,258,0.411,86,95,0.905,64,210,274,78,62,38,57,18,186,103,602,146,1,0
1628960,Grayson Allen,1610612749,MIL,26.0,66,0.652,1804.755,255,569,0.448,159,389,0.409,64,74,0.865,32,190,222,100,43,46,18,25,96,65,733,233,0,0
1628977,Hamidou Diallo,1610612765,DET,23.0,58,0.241,1268.8216666666667,261,526,0.496,23,93,0.247,91,140,0.65,69,208,277,73,58,71,17,25,143,125,636,-211,5,0
203084,Harrison Barnes,1610612758,SAC,30.0,77,0.351,2586.7283333333335,391,834,0.469,142,360,0.394,341,413,0.826,82,350,432,186,118,53,14,48,94,311,1265,-374,5,0
202355,Hassan Whiteside,1610612762,UTA,33.0,65,0.615,1162.2483333333332,215,330,0.652,0,0,0.0,104,167,0.623,166,328,494,26,53,22,103,30,179,155,534,230,14,0
1630529,Herbert Jones,1610612740,NOP,23.0,78,0.462,2335.1833333333334,274,576,0.476,57,169,0.337,137,163,0.84,98,198,296,167,100,130,60,55,238,137,742,68,1,0
1630193,Immanuel Quickley,1610612752,NYK,23.0,78,0.449,1802.4333333333336,284,724,0.392,137,396,0.346,177,201,0.881,31,216,247,275,99,54,3,33,167,155,882,264,4,2
1630171,Isaac Okoro,1610612739,CLE,21.0,67,0.507,1980.9016666666664,207,431,0.48,55,157,0.35,119,155,0.768,72,129,201,121,58,56,22,31,164,127,588,99,0,0
1628392,Isaiah Hartenstein,1610612746,LAC,24.0,68,0.544,1215.7983333333334,229,366,0.626,14,30,0.467,91,132,0.689,117,215,332,160,84,50,77,18,167,135,563,169,2,0
1630191,Isaiah Stewart,1610612765,DET,21.0,71,0.296,1815.6433333333337,250,490,0.51,15,46,0.326,74,103,0.718,226,391,617,82,85,22,78,39,211,120,589,-367,12,0
202397,Ish Smith,1610612764,WAS,33.0,65,0.415,1126.02,185,430,0.43,25,67,0.373,15,24,0.625,25,115,140,244,78,47,23,21,78,46,410,-155,1,0
1627826,Ivica Zubac,1610612746,LAC,25.0,76,0.526,1851.6616666666664,310,495,0.626,0,0,0.0,165,227,0.727,217,427,644,120,114,36,77,43,203,205,785,-130,25,0
203210,JaMychal Green,1610612743,DEN,32.0,67,0.537,1085.42,159,327,0.486,33,124,0.266,81,93,0.871,81,200,281,59,57,43,26,31,158,80,432,-89,1,0
201580,JaVale McGee,1610612756,PHX,34.0,74,0.77,1171.7483333333332,288,458,0.629,2,9,0.222,102,146,0.699,163,333,496,42,98,22,81,20,181,153,680,120,10,0
1630183,Jaden McDaniels,1610612750,MIN,21.0,70,0.571,1802.6666666666667,255,554,0.46,80,252,0.317,57,71,0.803,76,217,293,79,75,52,54,29,224,85,647,2,0,0
203109,Jae Crowder,1610612756,PHX,31.0,67,0.806,1885.871666666667,217,544,0.399,127,365,0.348,71,90,0.789,30,324,354,124,55,95,30,6,173,82,632,395,1,0
1630256,Jae'Sean Tate,1610612745,HOU,26.0,78,0.244,2056.445,363,729,0.498,63,202,0.312,130,184,0.707,135,285,420,222,139,72,41,56,286,184,919,-404,7,0
1627751,Jakob Poeltl,1610612759,SAS,26.0,68,0.441,1969.65,410,663,0.618,1,1,1.0,94,190,0.495,262,372,634,189,109,45,118,39,212,192,915,117,28,0
1628973,Jalen Brunson,1610612742,DAL,25.0,79,0.633,2524.01,506,1008,0.502,94,252,0.373,179,213,0.84,43,266,309,377,124,66,3,38,151,265,1285,231,7,0
1630224,Jalen Green,1610612745,HOU,20.0,67,0.179,2137.723333333334,406,954,0.426,157,458,0.343,188,236,0.797,33,193,226,176,135,44,18,91,103,195,1157,-519,0,0
201935,James Harden,1610612755,PHI,32.0,65,0.615,2419.68,407,992,0.41,148,448,0.33,470,536,0.877,55,445,500,667,284,82,36,93,153,375,1432,173,42,11
201949,James Johnson,1610612751,BKN,35.0,62,0.484,1191.225,144,307,0.469,23,85,0.271,29,55,0.527,51,164,215,130,48,30,34,19,162,49,340,-59,1,0
1628991,Jaren Jackson Jr.,1610612763,MEM,22.0,78,0.679,2126.2483333333334,430,1036,0.415,128,401,0.319,284,345,0.823,119,335,454,86,130,73,177,98,272,283,1272,361,7,0
1629020,Jarred Vanderbilt,1610612750,MIN,23.0,74,0.554,1880.5166666666669,212,361,0.587,2,14,0.143,86,131,0.656,215,409,624,94,73,99,46,41,181,133,512,163,8,0
1629750,Javonte Green,1610612741,CHI,28.0,65,0.585,1519.045,176,325,0.542,36,101,0.356,80,96,0.833,91,185,276,60,30,67,32,17,132,83,468,20,0,0
1629637,Jaxson Hayes,1610612740,NOP,22.0,70,0.414,1397.54,245,398,0.616,20,57,0.351,144,188,0.766,115,200,315,43,54,33,55,19,155,153,654,22,4,0
1627759,Jaylen Brown,1610612738,BOS,25.0,66,0.652,2220.4533333333334,576,1217,0.473,166,464,0.358,241,318,0.758,53,351,404,231,178,70,18,96,163,283,1559,453,11,2
1629669,Jaylen Nowell,1610612750,MIN,22.0,62,0.597,974.795,196,413,0.475,63,160,0.394,72,92,0.783,22,101,123,130,36,27,10,16,73,69,527,70,0,0
1628369,Jayson Tatum,1610612738,BOS,24.0,76,0.645,2730.971666666667,708,1564,0.453,230,651,0.353,400,469,0.853,85,524,609,334,217,75,49,83,174,342,2046,667,22,0
