player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
203932,Aaron Gordon,1610612743,DEN,28.0,73,0.671,2296.81,398,716,0.556,40,138,0.29,177,269,0.658,174,297,471,259,105,56,45,57,142,223,1013,423,12,0
1628988,Aaron Holiday,1610612745,HOU,27.0,78,0.5,1269.2966666666666,186,417,0.446,84,217,0.387,58,63,0.921,23,100,123,140,53,42,6,20,125,65,514,85,0,0
1630174,Aaron Nesmith,1610612754,IND,24.0,72,0.569,1994.655,315,635,0.496,140,334,0.419,107,137,0.781,63,212,275,108,64,65,49,51,241,145,877,161,1,0
1630598,Aaron Wiggins,1610612760,OKC,25.0,78,0.705,1227.9383333333333,212,377,0.562,62,126,0.492,56,71,0.789,60,126,186,86,56,56,19,33,91,59,542,94,0,0
201143,Al Horford,1610612738,BOS,37.0,65,0.785,1739.7966666666666,214,419,0.511,108,258,0.419,26,30,0.867,82,331,413,168,48,38,62,11,93,29,562,421,3,0
202692,Alec Burks,1610612752,NYK,32.0,66,0.273,1211.545,210,569,0.369,124,330,0.376,145,167,0.868,24,126,150,88,48,28,12,21,75,127,689,-256,0,0
1627936,Alex Caruso,1610612741,CHI,30.0,71,0.479,2040.3433333333332,253,541,0.468,136,333,0.408,73,96,0.76,62,211,273,247,102,120,70,25,181,138,715,4,1,0
1630578,Alperen Sengun,1610612745,HOU,21.0,63,0.46,2045.635,527,982,0.537,33,111,0.297,244,352,0.693,183,406,589,312,162,76,46,75,211,326,1331,49,29,2
1641708,Amen Thompson,1610612745,HOU,21.0,62,0.484,1388.5316666666668,239,446,0.536,8,58,0.138,106,155,0.684,148,261,409,163,90,78,38,38,141,132,592,45,13,1
1629599,Amir Coffey,1610612746,LAC,26.0,70,0.657,1460.5966666666666,166,352,0.472,70,184,0.38,61,71,0.859,29,119,148,76,33,41,14,20,102,59,463,-92,1,0
203083,Andre Drummond,1610612741,CHI,30.0,79,0.468,1351.2516666666668,267,480,0.556,0,3,0.0,129,218,0.592,265,443,708,37,81,73,48,42,140,186,663,26,18,0
1629614,Andrew Nembhard,1610612754,IND,24.0,68,0.603,1696.685,260,522,0.498,61,171,0.357,45,56,0.804,36,105,141,280,101,63,6,21,143,87,626,65,1,0
203952,Andrew Wiggins,1610612744,GSW,29.0,71,0.535,1920.4483333333333,353,780,0.453,91,254,0.358,142,189,0.751,108,213,321,119,87,42,41,45,147,160,939,-58,3,0
1641710,Anthony Black,1610612753,ORL,20.0,69,0.565,1164.21,115,247,0.466,37,94,0.394,49,80,0.613,33,106,139,91,56,35,21,16,110,79,316,-33,0,0
203076,Anthony Davis,1610612747,LAL,31.0,76,0.592,2700.2433333333333,713,1283,0.556,29,107,0.271,421,516,0.816,239,722,961,266,159,91,178,80,177,410,1876,151,64,2
1630162,Anthony Edwards,1610612750,MIN,22.0,79,0.684,2770.383333333333,718,1558,0.461,190,532,0.357,423,506,0.836,52,378,430,405,241,101,42,56,141,336,2049,432,9,0
1641709,Ausar Thompson,1610612765,DET,21.0,63,0.159,1582.805,232,480,0.483,21,113,0.186,71,119,0.597,129,273,402,120,84,68,59,33,175,118,556,-231,2,0
1630559,Austin Reaves,1610612747,LAL,25.0,82,0.573,2628.95,457,940,0.486,154,420,0.367,232,272,0.853,57,295,352,450,174,66,25,48,153,243,1300,-41,9,1
