player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
1502,Adonal Foyle,1610612744,GSW,31.0,77,0.416,1823.611666666667,152,300,0.507,0,0,0.0,41,67,0.612,143,281,424,33,80,44,125,25,215,81,345,-27,2,0
1733,Al Harrington,1610612737,ATL,26.0,76,0.316,2781.5933333333332,551,1220,0.452,66,191,0.346,243,350,0.694,132,391,523,238,195,85,14,71,301,292,1411,-333,15,0
2744,Al Jefferson,1610612738,BOS,21.0,59,0.39,1062.4166666666667,189,379,0.499,0,4,0.0,86,134,0.642,97,202,299,30,62,30,46,43,166,117,464,-109,5,0
947,Allen Iverson,1610612755,PHI,31.0,72,0.486,3103.1883333333335,815,1822,0.447,72,223,0.323,675,829,0.814,44,188,232,532,248,140,10,103,121,671,2377,-6,18,0
297,Alonzo Mourning,1610612748,MIA,36.0,65,0.662,1302.003333333333,188,315,0.597,0,1,0.0,133,224,0.594,125,234,359,11,79,13,173,27,177,194,509,236,9,0
2738,Andre Iguodala,1610612755,PHI,22.0,82,0.463,3085.7616666666668,344,688,0.5,56,158,0.354,263,349,0.754,117,364,481,255,153,135,21,36,198,258,1007,-5,7,0
1889,Andre Miller,1610612743,DEN,30.0,82,0.537,2937.17,404,872,0.463,5,27,0.185,313,424,0.738,92,259,351,674,256,106,18,63,213,351,1126,130,20,0
1905,Andrei Kirilenko,1610612762,UTA,25.0,69,0.551,2604.1566666666668,336,730,0.46,36,117,0.308,346,495,0.699,161,391,552,299,203,102,220,57,162,374,1054,39,22,2
2804,Andres Nocioni,1610612741,CHI,26.0,82,0.5,2239.08,383,831,0.461,93,238,0.391,204,242,0.843,89,411,500,117,120,40,52,68,252,272,1063,-87,13,0
101106,Andrew Bogut,1610612749,MIL,21.0,82,0.488,2348.13,323,606,0.533,0,3,0.0,122,194,0.629,189,384,573,192,125,49,68,55,259,229,768,77,12,0
2740,Andris Biedrins,1610612744,GSW,20.0,68,0.441,1000.325,118,185,0.638,0,0,0.0,22,72,0.306,124,159,283,24,34,23,47,16,190,75,258,32,2,0
1712,Antawn Jamison,1610612764,WAS,30.0,82,0.512,3288.3116666666665,660,1494,0.442,147,373,0.394,217,297,0.731,167,598,765,158,137,90,12,60,189,270,1684,245,35,0
1533,Anthony Johnson,1610612754,IND,31.0,75,0.467,1980.645,267,603,0.443,51,155,0.329,106,141,0.752,31,137,168,324,115,63,22,29,132,132,691,134,2,0
952,Antoine Walker,1610612748,MIA,29.0,82,0.634,2198.741666666667,391,898,0.435,137,383,0.358,81,129,0.628,103,318,421,166,150,47,30,38,187,111,1000,136,4,0
1498,Antonio Daniels,1610612764,WAS,31.0,80,0.525,2283.1833333333334,230,550,0.418,23,101,0.228,284,336,0.845,19,153,172,284,89,52,8,25,96,272,767,122,0,0
686,Antonio McDyess,1610612765,DET,31.0,82,0.78,1733.1466666666668,285,560,0.509,0,2,0.0,68,122,0.557,156,280,436,90,76,46,48,15,220,130,638,137,5,0
2732,Ben Gordon,1610612741,CHI,23.0,80,0.5,2482.1066666666666,486,1152,0.422,166,382,0.435,212,270,0.785,43,176,219,240,180,75,5,72,238,231,1350,81,0,0
1112,Ben Wallace,1610612765,DET,31.0,82,0.78,2889.641666666667,237,465,0.51,0,4,0.0,123,296,0.416,301,622,923,158,88,146,181,23,164,290,597,599,17,0
2774,Bernard Robinson,1610612766,CHA,25.0,66,0.242,1303.0233333333333,157,365,0.43,2,21,0.095,106,134,0.791,62,157,219,77,74,81,10,25,141,104,422,-97,3,0
1517,Bobby Jackson,1610612763,MEM,33.0,71,0.606,1775.4416666666666,286,748,0.382,129,332,0.389,107,146,0.733,44,179,223,195,101,61,1,49,155,152,808,178,0,0
2250,Bobby Simmons,1610612749,MIL,26.0,75,0.48,2537.483333333333,366,808,0.453,105,250,0.42,165,200,0.825,91,242,333,172,123,86,21,49,254,183,1002,49,4,0
2564,Boris Diaw,1610612756,PHX,24.0,81,0.654,2873.92,449,853,0.526,8,30,0.267,174,238,0.731,159,399,558,503,189,58,85,44,260,266,1080,490,18,4
1802,Brad Miller,1610612758,SAC,30.0,79,0.532,2923.3566666666666,434,877,0.495,34,88,0.386,280,338,0.828,122,493,615,374,180,61,62,57,234,293,1182,227,29,0
2217,Brendan Haywood,1610612764,WAS,26.0,79,0.519,1878.611666666667,222,432,0.514,0,0,0.0,131,224,0.585,200,267,467,46,97,30,104,29,232,215,575,96,7,0
699,Brent Barry,1610612759,SAS,34.0,74,0.757,1258.5866666666666,156,345,0.452,80,202,0.396,39,59,0.661,29,130,159,123,52,39,27,12,99,55,431,197,0,0
1510,Brevin Knight,1610612766,CHA,30.0,69,0.275,2351.065,308,772,0.399,3,13,0.231,252,314,0.803,35,188,223,610,164,157,4,52,202,250,871,-229,19,0
2567,Brian Cook,1610612747,LAL,25.0,81,0.556,1535.18,261,511,0.511,36,84,0.429,84,101,0.832,88,186,274,74,61,37,32,15,205,91,642,125,1,0
2243,Brian Scalabrine,1610612738,BOS,28.0,71,0.408,937.83,74,193,0.383,31,87,0.356,26,36,0.722,27,87,114,51,50,21,19,6,127,41,205,-26,0,0
1730,Brian Skinner,1610612757,POR,30.0,65,0.323,943.7233333333334,82,160,0.513,0,0,0.0,27,56,0.482,76,152,228,30,45,25,43,11,119,63,191,-217,0,0
1477,Bruce Bowen,1610612759,SAS,35.0,82,0.768,2755.2,232,536,0.433,104,245,0.424,51,84,0.607,35,285,320,126,67,79,30,22,191,124,619,360,0,0
2306,Carlos Arroyo,1610612753,ORL,26.0,77,0.701,1194.185,168,378,0.444,7,20,0.35,106,137,0.774,33,97,130,232,83,38,4,21,119,116,449,31,0,0
2568,Carlos Delfino,1610612765,DET,23.0,68,0.75,725.6683333333333,91,226,0.403,20,60,0.333,45,67,0.672,28,85,113,44,36,21,15,19,86,52,247,-96,0,0
