player_id,player_name,team_id,team_abbreviation,age,gp,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,dd2,td3
1631100,AJ Griffin,1610612737,ATL,19.0,72,0.472,1401.435,248,533,0.465,101,259,0.39,42,47,0.894,37,116,153,73,42,42,12,22,87,40,639,63,0,0
203932,Aaron Gordon,1610612743,DEN,27.0,68,0.662,2055.1066666666666,429,761,0.564,60,173,0.347,191,314,0.608,164,282,446,203,98,54,51,65,129,242,1109,518,11,0
1628988,Aaron Holiday,1610612737,ATL,26.0,63,0.508,845.2566666666667,92,220,0.418,36,88,0.409,27,32,0.844,25,49,74,89,36,37,12,16,79,50,247,17,0,0
1630174,Aaron Nesmith,1610612754,IND,23.0,73,0.411,1816.4033333333336,252,590,0.427,115,314,0.366,119,142,0.838,62,215,277,98,75,55,34,46,235,141,738,-211,1,0
1630598,Aaron Wiggins,1610612760,OKC,24.0,70,0.529,1297.4366666666667,186,363,0.512,48,122,0.393,59,71,0.831,68,143,211,80,56,39,15,33,110,61,479,9,1,0
201143,Al Horford,1610612738,BOS,37.0,63,0.698,1921.375,228,479,0.476,145,325,0.446,15,21,0.714,73,317,390,189,37,30,61,8,121,34,616,309,7,0
1627936,Alex Caruso,1610612741,CHI,29.0,67,0.493,1575.3766666666668,130,286,0.455,55,151,0.364,59,73,0.808,42,154,196,193,77,98,46,15,159,106,374,199,1,0
1630578,Alperen Sengun,1610612745,HOU,20.0,75,0.24,2170.6566666666668,442,799,0.553,19,57,0.333,206,288,0.715,242,436,678,291,193,70,70,62,258,330,1109,-283,29,2
203083,Andre Drummond,1610612741,CHI,29.0,67,0.478,849.1383333333333,166,274,0.606,0,3,0.0,67,125,0.536,138,306,444,33,75,45,27,27,117,109,399,25,8,0
1629614,Andrew Nembhard,1610612754,IND,23.0,75,0.427,2073.5316666666668,284,644,0.441,92,263,0.35,49,62,0.79,35,164,199,341,126,70,13,25,179,117,709,-263,5,0
1629014,Anfernee Simons,1610612757,POR,24.0,62,0.435,2170.66,467,1045,0.447,212,562,0.377,160,179,0.894,18,143,161,253,128,42,14,42,142,129,1306,-75,0,0
1630162,Anthony Edwards,1610612750,MIN,21.0,79,0.506,2841.455,707,1541,0.459,213,578,0.369,319,422,0.756,47,411,458,350,259,125,58,59,186,278,1946,97,9,0
1630264,Anthony Gill,1610612764,WAS,30.0,59,0.356,624.5933333333334,71,132,0.538,4,29,0.138,49,67,0.731,37,62,99,34,15,7,12,10,70,57,195,-12,0,0
1630237,Anthony Lamb,1610612744,GSW,25.0,62,0.581,1195.0183333333334,148,314,0.471,73,199,0.367,46,60,0.767,56,159,215,96,54,28,20,11,134,68,415,32,0,0
1630559,Austin Reaves,1610612747,LAL,25.0,64,0.547,1843.2266666666667,259,490,0.529,86,216,0.398,229,265,0.864,33,160,193,215,99,33,19,19,108,236,833,214,1,0
1630245,Ayo Dosunmu,1610612741,CHI,23.0,80,0.5,2097.616666666667,281,570,0.493,59,189,0.312,66,82,0.805,45,175,220,206,99,62,26,49,182,67,687,-77,0,0
1628389,Bam Adebayo,1610612748,MIA,25.0,75,0.533,2597.9933333333333,602,1114,0.54,1,12,0.083,324,402,0.806,184,504,688,240,187,88,61,49,208,360,1529,117,31,0
1631097,Bennedict Mathurin,1610612754,IND,21.0,78,0.423,2222.38,413,951,0.434,100,310,0.323,376,454,0.828,87,231,318,116,152,48,13,84,162,305,1302,-179,0,0
202687,Bismack Biyombo,1610612756,PHX,30.0,61,0.541,874.085,119,206,0.578,0,0,0.0,25,70,0.357,89,171,260,56,51,18,88,11,114,82,263,48,3,0
1626171,Bobby Portis,1610612749,MIL,28.0,70,0.671,1818.4316666666664,398,803,0.496,95,257,0.37,96,125,0.768,154,518,672,105,81,29,16,34,115,98,987,17,38,0
202711,Bojan Bogdanovic,1610612765,DET,34.0,59,0.254,1892.8666666666663,430,882,0.488,145,353,0.411,268,303,0.884,36,187,223,152,135,34,8,79,113,211,1273,-330,0,0
1629626,Bol Bol,1610612753,ORL,23.0,70,0.371,1505.4183333333333,261,478,0.546,30,113,0.265,82,108,0.759,69,336,405,69,112,30,85,19,92,86,634,-146,6,0
201572,Brook Lopez,1610612749,MIL,35.0,78,0.731,2372.4766666666665,477,899,0.531,136,364,0.374,149,190,0.784,157,363,520,99,107,37,193,26,203,164,1239,398,11,0
1628971,Bruce Brown,1610612743,DEN,26.0,80,0.663,2279.485,358,741,0.483,91,254,0.358,116,153,0.758,63,265,328,268,123,87,51,38,190,118,923,31,3,1
1627741,Buddy Hield,1610612754,IND,30.0,80,0.438,2481.875,475,1038,0.458,288,677,0.425,106,129,0.822,67,333,400,225,139,92,26,40,156,68,1344,-84,3,0
203468,CJ McCollum,1610612740,NOP,31.0,75,0.507,2649.1683333333335,587,1344,0.437,211,543,0.389,183,238,0.769,55,273,328,429,183,70,38,60,153,179,1568,59,6,0
1628997,Caleb Martin,1610612748,MIA,27.0,71,0.535,2077.7383333333332,254,548,0.464,84,236,0.356,91,113,0.805,88,256,344,117,79,71,31,26,145,123,683,-9,2,0
1627747,Caris LeVert,1610612739,CLE,28.0,74,0.608,2237.34,320,742,0.431,127,324,0.392,130,180,0.722,53,229,282,287,116,72,24,33,170,165,897,194,1,0
1626224,Cedi Osman,1610612739,CLE,28.0,77,0.623,1548.3133333333333,239,530,0.451,116,312,0.372,75,108,0.694,25,151,176,115,52,35,11,22,122,112,669,228,1,0
1629002,Chimezie Metu,1610612758,SAC,26.0,66,0.621,689.0166666666667,129,219,0.589,9,38,0.237,54,73,0.74,47,151,198,40,32,22,21,11,81,62,321,88,0,0
1628449,Chris Boucher,1610612761,TOR,30.0,76,0.513,1523.47,261,529,0.493,62,189,0.328,128,168,0.762,157,264,421,29,41,47,64,35,143,139,712,-18,9,0
101108,Chris Paul,1610612756,PHX,38.0,59,0.559,1888.635,294,668,0.44,98,261,0.375,133,160,0.831,27,224,251,524,114,91,22,6,126,139,819,84,17,0
1631128,Christian Braun,1610612743,DEN,22.0,76,0.645,1181.14,143,289,0.495,34,96,0.354,40,64,0.625,48,133,181,59,35,41,17,25,101,46,360,-114,0,0
1631132,Christian Koloko,1610612761,TOR,23.0,58,0.5,801.7933333333333,72,150,0.48,1,12,0.083,37,59,0.627,84,87,171,31,20,21,57,20,128,49,182,156,0,0
1626174,Christian Wood,1610612742,DAL,27.0,67,0.493,1738.3583333333331,396,769,0.515,105,279,0.376,217,281,0.772,87,404,491,121,121,30,72,40,169,274,1114,-46,12,0
203991,Clint Capela,1610612737,ATL,29.0,65,0.538,1730.0833333333333,350,536,0.653,0,1,0.0,79,131,0.603,258,459,717,58,54,45,79,26,139,126,779,-30,35,0
